Title:,"Time Series, Area-Averaged of Total Column Water Vapor (Daytime/Ascending) daily (daily)"
User Start Date:,1990-01-01T00:00:00Z
User End Date:,2020-01-02T23:59:59Z
User Bounding Box:,"-97,18,-93.6,22.33"
Data Bounding Box:,"-96.5,18.5,-94.5,21.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1990-01-01T00:00:00Z&endtime=2020-01-02T23:59:59Z&bbox=-97,18,-93.6,22.33&data=AIRX3STD_006_TotH2OVap_A&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_TotH2OVap_A):, -9999

time, mean_AIRX3STD_006_TotH2OVap_A
2005-04-22,46.3420601
2005-04-23,43.418251
2005-04-24,40.2420349
2005-04-25,42.8927727
2005-04-26,32.3258896
2005-04-27,-9999
2005-04-28,38.5983353
2005-04-29,38.0832596
2005-04-30,29.081501
2005-05-01,35.6665115
2005-05-02,41.0421982
2005-05-03,44.1228905
2005-05-04,-9999
2005-05-05,44.8726997
2005-05-06,31.9776096
2005-05-07,37.5104332
2005-05-08,34.6715927
2005-05-09,34.0251389
2005-05-10,27.7942181
2005-05-11,33.2233162
2005-05-12,42.033699
2005-05-13,-9999
2005-05-14,41.7523689
2005-05-15,45.1781006
2005-05-16,43.8070488
2005-05-17,40.7473068
2005-05-18,38.7817841
2005-05-19,36.4392433
2005-05-20,-9999
2005-05-21,37.1701469
2005-05-22,23.4843254
2005-05-23,39.8410263
2005-05-24,36.9100571
2005-05-25,41.4449806
2005-05-26,40.8994102
2005-05-27,38.2982864
2005-05-28,37.2806053
2005-05-29,-9999
2005-05-30,46.2939224
2005-05-31,40.2337189
2005-06-01,36.4336243
2005-06-02,33.401947
2005-06-03,25.7051334
2005-06-04,32.1726036
2005-06-05,-9999
2005-06-06,42.6691818
2005-06-07,29.7666435
2005-06-08,41.7476273
2005-06-09,35.8400154
2005-06-10,29.9607468
2005-06-11,37.867115
2005-06-12,33.28125
2005-06-13,37.842186
2005-06-14,-9999
2005-06-15,52.2219963
2005-06-16,50.2987747
2005-06-17,43.1575432
2005-06-18,43.1663666
2005-06-19,51.1110077
2005-06-20,46.2676163
2005-06-21,-9999
2005-06-22,47.6145897
2005-06-23,44.1606255
2005-06-24,54.0264244
2005-06-25,50.3404083
2005-06-26,50.5242577
2005-06-27,51.2270508
2005-06-28,59.1753578
2005-06-29,48.7584114
2005-06-30,-9999
2005-07-01,51.4266357
2005-07-02,47.5968246
2005-07-03,46.9728584
2005-07-04,48.0205994
2005-07-05,53.1428947
2005-07-06,48.2603073
2005-07-07,-9999
2005-07-08,39.848774
2005-07-09,27.5393429
2005-07-10,39.8613358
2005-07-11,40.3006973
2005-07-12,55.1266556
2005-07-13,52.425045
2005-07-14,49.8444824
2005-07-15,51.0952377
2005-07-16,-9999
2005-07-17,50.9373245
2005-07-18,47.5539284
2005-07-19,44.2261086
2005-07-20,48.9619522
2005-07-21,48.1975136
2005-07-22,47.7631836
2005-07-23,-9999
2005-07-24,48.4863968
2005-07-25,42.7002563
2005-07-26,54.8610268
2005-07-27,41.6849594
2005-07-28,38.9310799
2005-07-29,37.5998001
2005-07-30,43.6888618
2005-07-31,45.4688606
2005-08-01,-9999
2005-08-02,49.3469276
2005-08-03,45.901577
2005-08-04,53.4539223
2005-08-05,47.1191444
2005-08-06,45.6846771
2005-08-07,48.3254623
2005-08-08,-9999
2005-08-09,43.4268494
2005-08-10,39.1942444
2005-08-11,49.6372337
2005-08-12,52.0145378
2005-08-13,50.2077484
2005-08-14,47.3901787
2005-08-15,47.9393845
2005-08-16,49.5748215
2005-08-17,-9999
2005-08-18,54.811203
2005-08-19,46.8280144
2005-08-20,53.4280777
2005-08-21,49.2726936
2005-08-22,47.7876816
2005-08-23,48.464386
2005-08-24,-9999
2005-08-25,49.6376266
2005-08-26,37.8168488
2005-08-27,48.9014893
2005-08-28,48.5556564
2005-08-29,49.5343704
2005-08-30,47.7360535
2005-08-31,54.0904007
2005-09-01,47.137661
2005-09-02,-9999
2005-09-03,50.7279892
2005-09-04,50.6318626
2005-09-05,51.3200798
2005-09-06,43.4674225
2005-09-07,49.4764252
2005-09-08,49.1228638
2005-09-09,-9999
2005-09-10,41.6724472
2005-09-11,31.986536
2005-09-12,50.8446541
2005-09-13,49.4616394
2005-09-14,51.5712624
2005-09-15,44.2632408
2005-09-16,49.1279297
2005-09-17,49.563324
2005-09-18,-9999
2005-09-19,49.7112007
2005-09-20,43.3241539
2005-09-21,44.4426765
2005-09-22,38.8638535
2005-09-23,36.5337029
2005-09-24,39.7034569
2005-09-25,-9999
2005-09-26,50.1832733
2005-09-27,42.0293617
2005-09-28,50.5956306
2005-09-29,39.7177391
2005-09-30,42.2195587
2005-10-01,44.6242371
2005-10-02,52.0843277
2005-10-03,49.8294983
2005-10-04,-9999
2005-10-05,51.0656509
2005-10-06,38.2985649
2005-10-07,48.2226524
2005-10-08,48.4369888
2005-10-09,50.5031624
2005-10-10,44.0224686
2005-10-11,-9999
2005-10-12,45.604557
2005-10-13,30.184391
2005-10-14,41.6683502
2005-10-15,41.5696754
2005-10-16,41.854229
2005-10-17,36.5612068
2005-10-18,35.7696571
2005-10-19,30.7918148
2005-10-20,-9999
2005-10-21,26.147213
2005-10-22,32.6800537
2005-10-23,23.4063091
2005-10-24,37.2247543
2005-10-25,35.2253075
2005-10-26,35.6769295
2005-10-27,-9999
2005-10-28,39.0595703
2005-10-29,30.8471737
2005-10-30,37.122612
2005-10-31,27.8188858
2005-11-01,29.6211071
2005-11-02,23.5888538
2005-11-03,25.1446552
2005-11-04,28.4977722
2005-11-05,-9999
2005-11-06,45.4813538
2005-11-07,42.9545364
2005-11-08,43.5926514
2005-11-09,43.205143
2005-11-10,38.0919037
2005-11-11,-9999
2005-11-12,-9999
2005-11-13,35.9449768
2005-11-14,26.493557
2005-11-15,39.4835548
2005-11-16,37.7531166
2005-11-17,34.4614677
2005-11-18,34.7227058
2005-11-19,27.601902
2005-11-20,35.417057
2005-11-21,-9999
2005-11-22,16.3965759
2005-11-23,13.8562489
2005-11-24,15.6703844
2005-11-25,25.7930965
2005-11-26,33.081192
2005-11-27,32.3583946
2005-11-28,-9999
2005-11-29,35.1269875
2005-11-30,23.6863461
2005-12-01,37.5963898
2005-12-02,39.9699707
2005-12-03,34.9121208
2005-12-04,35.1852226
2005-12-05,40.6379547
2005-12-06,38.101368
2005-12-07,-9999
2005-12-08,35.8555603
2005-12-09,36.6248169
2005-12-10,41.3600426
2005-12-11,35.0931816
2005-12-12,38.0583076
2005-12-13,37.9836731
2005-12-14,-9999
2005-12-15,36.8056107
2005-12-16,16.3676414
2005-12-17,25.9569931
2005-12-18,32.2159157
2005-12-19,34.2615776
2005-12-20,33.0345001
2005-12-21,34.4026909
2005-12-22,31.3155899
2005-12-23,-9999
2005-12-24,21.1749096
2005-12-25,17.4783497
2005-12-26,15.4574232
2005-12-27,13.2193899
2005-12-28,13.1609621
2005-12-29,14.3434534
2005-12-30,-9999
2005-12-31,25.8793945
2006-01-01,21.5086079
2006-01-02,25.3410416
2006-01-03,29.6088943
2006-01-04,31.7764912
2006-01-05,30.0870342
2006-01-06,13.5907717
2006-01-07,15.3685226
2006-01-08,-9999
2006-01-09,21.8582039
2006-01-10,28.4521198
2006-01-11,28.3919201
2006-01-12,28.0399857
2006-01-13,31.1555042
2006-01-14,24.4562111
2006-01-15,-9999
2006-01-16,29.0042782
2006-01-17,16.0755997
2006-01-18,16.5297947
2006-01-19,26.0794945
2006-01-20,25.4976978
2006-01-21,32.7902756
2006-01-22,38.7009773
2006-01-23,37.5141716
2006-01-24,-9999
2006-01-25,35.0515823
2006-01-26,31.6198997
2006-01-27,35.9191933
2006-01-28,30.7224178
2006-01-29,33.897419
2006-01-30,32.6849861
2006-01-31,-9999
2006-02-01,33.1235352
2006-02-02,22.6767197
2006-02-03,25.5940723
2006-02-04,20.7826557
2006-02-05,17.4709358
2006-02-06,17.7378139
2006-02-07,30.7007294
2006-02-08,30.2284584
2006-02-09,-9999
2006-02-10,27.4611664
2006-02-11,34.3631935
2006-02-12,13.8227682
2006-02-13,18.8099213
2006-02-14,18.1746693
2006-02-15,25.3007164
2006-02-16,-9999
2006-02-17,26.2522335
2006-02-18,30.1299171
2006-02-19,26.353405
2006-02-20,25.3032131
2006-02-21,26.2699108
2006-02-22,20.3813591
2006-02-23,22.8396664
2006-02-24,28.1583424
2006-02-25,-9999
2006-02-26,32.9308929
2006-02-27,30.0622826
2006-02-28,26.345623
2006-03-01,27.1301441
2006-03-02,24.1174889
2006-03-03,21.7371807
2006-03-04,-9999
2006-03-05,28.5300713
2006-03-06,17.8062859
2006-03-07,18.6733723
2006-03-08,17.2997589
2006-03-09,21.6420364
2006-03-10,24.4328518
2006-03-11,22.2000885
2006-03-12,20.4873466
2006-03-13,-9999
2006-03-14,34.2612
2006-03-15,35.7142792
2006-03-16,29.9348507
2006-03-17,26.4381123
2006-03-18,25.4410992
2006-03-19,21.6751671
2006-03-20,-9999
2006-03-21,30.5789337
2006-03-22,31.001709
2006-03-23,42.5352745
2006-03-24,31.1037617
2006-03-25,36.2026405
2006-03-26,33.2386131
2006-03-27,27.0556564
2006-03-28,34.0373573
2006-03-29,-9999
2006-03-30,36.6445236
2006-03-31,30.3588066
2006-04-01,28.5083199
2006-04-02,27.286211
2006-04-03,26.2063427
2006-04-04,22.3244591
2006-04-05,-9999
2006-04-06,20.8892956
2006-04-07,19.4615612
2006-04-08,36.1641655
2006-04-09,28.653492
2006-04-10,29.6788445
2006-04-11,23.873764
2006-04-12,30.1847382
2006-04-13,27.1862431
2006-04-14,-9999
2006-04-15,24.3375206
2006-04-16,21.4193401
2006-04-17,23.7226429
2006-04-18,26.4311237
2006-04-19,31.10429
2006-04-20,38.835762
2006-04-21,-9999
2006-04-22,42.0613441
2006-04-23,30.1374626
2006-04-24,35.9620171
2006-04-25,30.9655838
2006-04-26,35.461235
2006-04-27,31.7027016
2006-04-28,38.1219635
2006-04-29,35.1676941
2006-04-30,-9999
2006-05-01,44.6346893
2006-05-02,44.343586
2006-05-03,42.844532
2006-05-04,38.9025764
2006-05-05,39.1038895
2006-05-06,38.3233681
2006-05-07,-9999
2006-05-08,38.202137
2006-05-09,28.6719151
2006-05-10,23.3320179
2006-05-11,37.778553
2006-05-12,44.3606834
2006-05-13,41.9940834
2006-05-14,40.3506584
2006-05-15,39.2168617
2006-05-16,-9999
2006-05-17,31.892992
2006-05-18,32.7911377
2006-05-19,36.8776741
2006-05-20,41.0561447
2006-05-21,44.7362175
2006-05-22,32.7761726
2006-05-23,-9999
2006-05-24,41.9286385
2006-05-25,31.0977936
2006-05-26,41.6011124
2006-05-27,43.0785866
2006-05-28,47.437458
2006-05-29,51.580719
2006-05-30,49.8606834
2006-05-31,48.873497
2006-06-01,-9999
2006-06-02,49.4392624
2006-06-03,50.7147141
2006-06-04,46.9785118
2006-06-05,48.2920418
2006-06-06,38.0396194
2006-06-07,34.3651009
2006-06-08,-9999
2006-06-09,34.0899506
2006-06-10,26.8103237
2006-06-11,35.3949089
2006-06-12,40.0286865
2006-06-13,35.7127037
2006-06-14,36.8194008
2006-06-15,43.976078
2006-06-16,50.5234222
2006-06-17,-9999
2006-06-18,46.0133171
2006-06-19,39.4913101
2006-06-20,39.078289
2006-06-21,44.9734459
2006-06-22,44.3713531
2006-06-23,49.8943596
2006-06-24,-9999
2006-06-25,43.4746208
2006-06-26,31.1973114
2006-06-27,45.2456512
2006-06-28,47.6405144
2006-06-29,46.5860825
2006-06-30,43.8207741
2006-07-01,53.9743767
2006-07-02,46.3455811
2006-07-03,-9999
2006-07-04,49.6768951
2006-07-05,41.6502533
2006-07-06,47.371727
2006-07-07,51.2893677
2006-07-08,49.4374542
2006-07-09,46.5949783
2006-07-10,-9999
2006-07-11,49.6005821
2006-07-12,35.0578194
2006-07-13,46.0130234
2006-07-14,42.5394745
2006-07-15,46.5167351
2006-07-16,45.9850693
2006-07-17,46.5676308
2006-07-18,47.1374969
2006-07-19,-9999
2006-07-20,49.9793701
2006-07-21,47.3815498
2006-07-22,48.863369
2006-07-23,50.511425
2006-07-24,49.3793983
2006-07-25,44.5456696
2006-07-26,-9999
2006-07-27,42.756115
2006-07-28,38.4829826
2006-07-29,48.7373962
2006-07-30,46.6477928
2006-07-31,47.8918648
2006-08-01,53.2166138
2006-08-02,55.1570892
2006-08-03,50.6284866
2006-08-04,-9999
2006-08-05,49.2895622
2006-08-06,48.3162575
2006-08-07,47.9912987
2006-08-08,43.9159279
2006-08-09,53.2282944
2006-08-10,48.8027496
2006-08-11,-9999
2006-08-12,48.9424629
2006-08-13,41.7315445
2006-08-14,53.0598564
2006-08-15,44.7430191
2006-08-16,40.706562
2006-08-17,38.8213921
2006-08-18,45.8233871
2006-08-19,44.401825
2006-08-20,-9999
2006-08-21,50.2813721
2006-08-22,53.9768906
2006-08-23,49.2787209
2006-08-24,48.2292671
2006-08-25,48.4104042
2006-08-26,47.6066017
2006-08-27,-9999
2006-08-28,46.639286
2006-08-29,36.1610222
2006-08-30,52.5491409
2006-08-31,50.898201
2006-09-01,49.6833992
2006-09-02,48.8531342
2006-09-03,47.91502
2006-09-04,49.2197762
2006-09-05,-9999
2006-09-06,50.2883263
2006-09-07,45.6585808
2006-09-08,50.4752197
2006-09-09,48.7471085
2006-09-10,50.3185349
2006-09-11,50.2843437
2006-09-12,-9999
2006-09-13,50.0542603
2006-09-14,41.9774551
2006-09-15,50.3637619
2006-09-16,44.9768906
2006-09-17,42.4902916
2006-09-18,44.9634094
2006-09-19,52.6178017
2006-09-20,49.8283577
2006-09-21,-9999
2006-09-22,45.4638824
2006-09-23,42.5257607
2006-09-24,50.5103645
2006-09-25,41.8141594
2006-09-26,52.4023285
2006-09-27,48.1992035
2006-09-28,-9999
2006-09-29,42.2093124
2006-09-30,33.2413139
2006-10-01,38.5565262
2006-10-02,40.9482727
2006-10-03,43.305336
2006-10-04,45.369545
2006-10-05,47.875
2006-10-06,41.7596436
2006-10-07,-9999
2006-10-08,49.3420868
2006-10-09,50.1690254
2006-10-10,49.2506676
2006-10-11,48.9108162
2006-10-12,50.1335716
2006-10-13,55.3050003
2006-10-14,-9999
2006-10-15,48.3682098
2006-10-16,26.0074596
2006-10-17,44.3869133
2006-10-18,40.4705925
2006-10-19,38.6785278
2006-10-20,39.0773735
2006-10-21,46.0835152
2006-10-22,42.5051079
2006-10-23,-9999
2006-10-24,49.5236397
2006-10-25,50.0031471
2006-10-26,46.8292351
2006-10-27,44.3589325
2006-10-28,28.1553574
2006-10-29,21.746006
2006-10-30,-9999
2006-10-31,25.8476028
2006-11-01,-9999
2006-11-02,39.2394028
2006-11-03,39.3109131
2006-11-04,40.9081917
2006-11-05,41.8651848
2006-11-06,42.4390717
2006-11-07,42.2949486
2006-11-08,-9999
2006-11-09,40.5044212
2006-11-10,42.1553459
2006-11-11,45.1512337
2006-11-12,46.4570084
2006-11-13,51.4173317
2006-11-14,46.1647263
2006-11-15,-9999
2006-11-16,31.3956509
2006-11-17,25.4266548
2006-11-18,28.8556328
2006-11-19,32.2816772
2006-11-20,19.7763691
2006-11-21,18.6651154
2006-11-22,13.9350729
2006-11-23,19.9798908
2006-11-24,-9999
2006-11-25,26.2181625
2006-11-26,27.0354233
2006-11-27,27.406641
2006-11-28,32.2281723
2006-11-29,27.7662086
2006-11-30,24.4774094
2006-12-01,-9999
2006-12-02,40.8731117
2006-12-03,24.756855
2006-12-04,32.6432915
2006-12-05,26.6085186
2006-12-06,30.5785389
2006-12-07,32.1151352
2006-12-08,35.4724121
2006-12-09,34.5803413
2006-12-10,-9999
2006-12-11,32.075882
2006-12-12,31.6778927
2006-12-13,37.108757
2006-12-14,33.1872215
2006-12-15,35.4552193
2006-12-16,26.5168667
2006-12-17,-9999
2006-12-18,32.2204094
2006-12-19,24.675518
2006-12-20,37.8435097
2006-12-21,35.8608284
2006-12-22,36.2963295
2006-12-23,38.4991302
2006-12-24,31.3091507
2006-12-25,20.1939049
2006-12-26,-9999
2006-12-27,14.567729
2006-12-28,20.2124577
2006-12-29,25.1683521
2006-12-30,33.2136078
2006-12-31,38.901947
2007-01-01,34.5145912
2007-01-02,-9999
2007-01-03,40.1338234
2007-01-04,23.4716072
2007-01-05,27.5021362
2007-01-06,30.7314186
2007-01-07,31.7968178
2007-01-08,28.5339165
2007-01-09,27.0128117
2007-01-10,28.3019657
2007-01-11,-9999
2007-01-12,36.2868538
2007-01-13,34.4108429
2007-01-14,33.9838066
2007-01-15,34.4099617
2007-01-16,34.4510536
2007-01-17,34.7465591
2007-01-18,-9999
2007-01-19,31.6444702
2007-01-20,18.2062454
2007-01-21,31.9250526
2007-01-22,33.9092712
2007-01-23,30.642786
2007-01-24,29.0306931
2007-01-25,39.3008003
2007-01-26,37.9518471
2007-01-27,-9999
2007-01-28,28.0670872
2007-01-29,32.3073273
2007-01-30,36.113678
2007-01-31,34.0179405
2007-02-01,30.6294689
2007-02-02,33.3397255
2007-02-03,-9999
2007-02-04,37.7966652
2007-02-05,20.1793919
2007-02-06,38.5713997
2007-02-07,37.5548706
2007-02-08,32.8009911
2007-02-09,35.6848717
2007-02-10,32.8130226
2007-02-11,29.5373669
2007-02-12,-9999
2007-02-13,24.6285973
2007-02-14,27.0759754
2007-02-15,27.3729286
2007-02-16,26.2452564
2007-02-17,26.2940464
2007-02-18,23.7136707
2007-02-19,-9999
2007-02-20,19.7146091
2007-02-21,16.6988029
2007-02-22,23.9588718
2007-02-23,31.4348106
2007-02-24,23.1096878
2007-02-25,30.6627674
2007-02-26,33.9346733
2007-02-27,26.3312778
2007-02-28,-9999
2007-03-01,18.3189278
2007-03-02,26.0756321
2007-03-03,26.9262524
2007-03-04,24.6735229
2007-03-05,24.1397038
2007-03-06,26.4859257
2007-03-07,-9999
2007-03-08,26.3323421
2007-03-09,25.3252296
2007-03-10,36.636055
2007-03-11,40.0413742
2007-03-12,41.4127235
2007-03-13,40.5562973
2007-03-14,35.1442375
2007-03-15,23.5163288
2007-03-16,-9999
2007-03-17,23.91185
2007-03-18,16.5546494
2007-03-19,23.2833881
2007-03-20,24.8005238
2007-03-21,32.3120193
2007-03-22,31.203413
2007-03-23,-9999
2007-03-24,27.2833881
2007-03-25,27.7615719
2007-03-26,26.5366287
2007-03-27,29.1594639
2007-03-28,33.5318985
2007-03-29,36.3691216
2007-03-30,33.0921783
2007-03-31,39.7792435
2007-04-01,-9999
2007-04-02,48.4275627
2007-04-03,39.6836281
2007-04-04,39.5497284
2007-04-05,34.7003899
2007-04-06,21.3552513
2007-04-07,28.9383507
2007-04-08,-9999
2007-04-09,32.5229263
2007-04-10,18.3911762
2007-04-11,24.2971191
2007-04-12,29.3564148
2007-04-13,24.7731686
2007-04-14,31.3723354
2007-04-15,20.9710007
2007-04-16,34.251606
2007-04-17,-9999
2007-04-18,34.9560051
2007-04-19,35.7957954
2007-04-20,40.0824089
2007-04-21,40.2276764
2007-04-22,44.330555
2007-04-23,39.2249451
2007-04-24,-9999
2007-04-25,41.9618683
2007-04-26,30.6045132
2007-04-27,31.2084694
2007-04-28,31.8035889
2007-04-29,43.6503754
2007-04-30,42.6850433
2007-05-01,37.3907814
2007-05-02,37.9362488
2007-05-03,-9999
2007-05-04,37.674572
2007-05-05,33.2462349
2007-05-06,33.8019447
2007-05-07,35.9358177
2007-05-08,32.1117973
2007-05-09,35.3328323
2007-05-10,-9999
2007-05-11,43.9443779
2007-05-12,37.0389786
2007-05-13,39.4938889
2007-05-14,33.803196
2007-05-15,31.167572
2007-05-16,32.3431206
2007-05-17,33.4182625
2007-05-18,36.2586632
2007-05-19,-9999
2007-05-20,40.3015518
2007-05-21,39.899765
2007-05-22,40.4423904
2007-05-23,42.1962547
2007-05-24,44.4697227
2007-05-25,41.8722496
2007-05-26,-9999
2007-05-27,47.5310974
2007-05-28,35.8612938
2007-05-29,39.0209885
2007-05-30,35.3437653
2007-05-31,40.9155312
2007-06-01,31.0488625
2007-06-02,32.5920753
2007-06-03,30.2691364
2007-06-04,-9999
2007-06-05,41.9379005
2007-06-06,45.5249405
2007-06-07,45.0064735
2007-06-08,44.9821625
2007-06-09,41.7445297
2007-06-10,37.3705521
2007-06-11,-9999
2007-06-12,44.7952614
2007-06-13,36.0908546
2007-06-14,45.6770744
2007-06-15,42.4088631
2007-06-16,41.0015678
2007-06-17,42.2501297
2007-06-18,53.4974861
2007-06-19,46.2723083
2007-06-20,-9999
2007-06-21,41.6635208
2007-06-22,45.07164
2007-06-23,39.2386284
2007-06-24,46.4371033
2007-06-25,47.4747772
2007-06-26,36.7977982
2007-06-27,-9999
2007-06-28,43.4100418
2007-06-29,34.317852
2007-06-30,49.9243279
2007-07-01,48.5702629
2007-07-02,50.2505646
2007-07-03,46.9553604
2007-07-04,36.292347
2007-07-05,40.6347733
2007-07-06,-9999
2007-07-07,48.4928703
2007-07-08,42.4054222
2007-07-09,37.9858551
2007-07-10,38.9140205
2007-07-11,45.5936356
2007-07-12,32.3108826
2007-07-13,-9999
2007-07-14,49.8168716
2007-07-15,41.5654411
2007-07-16,50.7019463
2007-07-17,45.3129692
2007-07-18,47.4271698
2007-07-19,46.4006882
2007-07-20,46.9670753
2007-07-21,45.5795822
2007-07-22,-9999
2007-07-23,51.1994858
2007-07-24,50.8074875
2007-07-25,49.994648
2007-07-26,48.9572983
2007-07-27,49.7947769
2007-07-28,46.8270531
2007-07-29,-9999
2007-07-30,51.9343567
2007-07-31,37.5019989
2007-08-01,42.097271
2007-08-02,42.6697044
2007-08-03,47.9946327
2007-08-04,47.2744331
2007-08-05,54.6875
2007-08-06,48.7501564
2007-08-07,-9999
2007-08-08,45.4300003
2007-08-09,41.1349449
2007-08-10,43.6952515
2007-08-11,48.6167641
2007-08-12,51.0634422
2007-08-13,45.1151466
2007-08-14,-9999
2007-08-15,58.8610725
2007-08-16,40.2432747
2007-08-17,51.9259491
2007-08-18,49.794838
2007-08-19,48.9616814
2007-08-20,44.9722061
2007-08-21,62.1298141
2007-08-22,47.9886627
2007-08-23,-9999
2007-08-24,49.2315483
2007-08-25,47.7919273
2007-08-26,47.1263885
2007-08-27,48.6004486
2007-08-28,51.8481483
2007-08-29,51.2359428
2007-08-30,-9999
2007-08-31,47.2198792
2007-09-01,36.538517
2007-09-02,46.629837
2007-09-03,48.6333046
2007-09-04,53.5922279
2007-09-05,46.1831398
2007-09-06,53.813755
2007-09-07,51.3117714
2007-09-08,-9999
2007-09-09,48.5624161
2007-09-10,49.1644592
2007-09-11,47.4879456
2007-09-12,48.4155998
2007-09-13,51.2876053
2007-09-14,49.4190369
2007-09-15,-9999
2007-09-16,45.6575584
2007-09-17,38.7641754
2007-09-18,50.0846214
2007-09-19,46.3042488
2007-09-20,48.3209724
2007-09-21,37.7777328
2007-09-22,38.4407463
2007-09-23,37.2768364
2007-09-24,-9999
2007-09-25,47.1869469
2007-09-26,47.7722893
2007-09-27,43.5507431
2007-09-28,50.6367264
2007-09-29,48.1256714
2007-09-30,44.7231064
2007-10-01,-9999
2007-10-02,36.5145531
2007-10-03,23.4368057
2007-10-04,28.7020359
2007-10-05,33.380722
2007-10-06,36.6677971
2007-10-07,38.397789
2007-10-08,50.069931
2007-10-09,44.340683
2007-10-10,-9999
2007-10-11,41.0392494
2007-10-12,34.1399117
2007-10-13,32.0456734
2007-10-14,33.5589218
2007-10-15,38.6289024
2007-10-16,45.7836075
2007-10-17,-9999
2007-10-18,46.7237167
2007-10-19,36.0332756
2007-10-20,45.885437
2007-10-21,49.5651741
2007-10-22,51.0879784
2007-10-23,40.5790253
2007-10-24,22.6369343
2007-10-25,21.1006298
2007-10-26,-9999
2007-10-27,28.9357815
2007-10-28,36.5675812
2007-10-29,36.5614853
2007-10-30,38.248558
2007-10-31,36.3260384
2007-11-01,38.183876
2007-11-02,-9999
2007-11-03,27.5503216
2007-11-04,17.2309551
2007-11-05,28.2323952
2007-11-06,26.8816051
2007-11-07,28.8323231
2007-11-08,31.7160225
2007-11-09,22.2645779
2007-11-10,25.0969677
2007-11-11,-9999
2007-11-12,29.4220123
2007-11-13,30.3735466
2007-11-14,37.7304993
2007-11-15,32.520977
2007-11-16,31.3508968
2007-11-17,25.7614574
2007-11-18,-9999
2007-11-19,36.4941711
2007-11-20,30.9236794
2007-11-21,41.6802406
2007-11-22,40.4702644
2007-11-23,37.8494453
2007-11-24,38.5547485
2007-11-25,43.3591118
2007-11-26,37.7286339
2007-11-27,-9999
2007-11-28,42.148304
2007-11-29,36.6215858
2007-11-30,33.3541069
2007-12-01,32.7308311
2007-12-02,34.3908272
2007-12-03,33.2042923
2007-12-04,-9999
2007-12-05,32.4582939
2007-12-06,31.1421585
2007-12-07,31.5066833
2007-12-08,29.4175148
2007-12-09,31.410696
2007-12-10,35.0654182
2007-12-11,30.812355
2007-12-12,27.5159664
2007-12-13,-9999
2007-12-14,29.9407196
2007-12-15,31.1021595
2007-12-16,28.9547539
2007-12-17,29.0491238
2007-12-18,29.3477459
2007-12-19,28.4411259
2007-12-20,-9999
2007-12-21,27.4408245
2007-12-22,18.7114029
2007-12-23,29.2857571
2007-12-24,34.3174591
2007-12-25,35.1715202
2007-12-26,33.6213951
2007-12-27,34.2145615
2007-12-28,31.8094501
2007-12-29,-9999
2007-12-30,30.955452
2007-12-31,35.5227318
2008-01-01,27.9316044
2008-01-02,21.6303482
2008-01-03,24.3757687
2008-01-04,26.840517
2008-01-05,-9999
2008-01-06,23.6622963
2008-01-07,19.9754524
2008-01-08,26.0661163
2008-01-09,31.4028034
2008-01-10,28.9011574
2008-01-11,31.9748135
2008-01-12,35.7930527
2008-01-13,34.6728935
2008-01-14,-9999
2008-01-15,35.8305664
2008-01-16,32.3969917
2008-01-17,30.75313
2008-01-18,32.6655083
2008-01-19,31.1357651
2008-01-20,27.1547451
2008-01-21,-9999
2008-01-22,33.9972496
2008-01-23,26.1239548
2008-01-24,35.1401215
2008-01-25,32.9577675
2008-01-26,32.249054
2008-01-27,30.6361103
2008-01-28,25.8670044
2008-01-29,25.4673119
2008-01-30,-9999
2008-01-31,28.5209675
2008-02-01,28.8196411
2008-02-02,28.9595985
2008-02-03,23.8825111
2008-02-04,18.8823223
2008-02-05,19.9293423
2008-02-06,-9999
2008-02-07,34.3753357
2008-02-08,24.6654129
2008-02-09,30.1043015
2008-02-10,34.9059639
2008-02-11,34.3709221
2008-02-12,33.0846672
2008-02-13,33.1388588
2008-02-14,33.5204773
2008-02-15,-9999
2008-02-16,27.6675911
2008-02-17,29.32728
2008-02-18,33.2093353
2008-02-19,37.6755562
2008-02-20,33.984108
2008-02-21,26.1879845
2008-02-22,-9999
2008-02-23,29.0910034
2008-02-24,19.5903835
2008-02-25,26.9176579
2008-02-26,26.3673897
2008-02-27,29.4268398
2008-02-28,24.6532459
2008-02-29,26.5619888
2008-03-01,36.184494
2008-03-02,-9999
2008-03-03,32.3844757
2008-03-04,28.3789806
2008-03-05,30.5078297
2008-03-06,28.0074844
2008-03-07,24.5065002
2008-03-08,16.8575802
2008-03-09,-9999
2008-03-10,33.0247955
2008-03-11,26.3647308
2008-03-12,38.534153
2008-03-13,35.5139542
2008-03-14,30.3924713
2008-03-15,22.8634987
2008-03-16,23.9400654
2008-03-17,32.1786041
2008-03-18,-9999
2008-03-19,29.2149277
2008-03-20,31.3643684
2008-03-21,24.6739941
2008-03-22,20.5031796
2008-03-23,24.341711
2008-03-24,33.1473579
2008-03-25,-9999
2008-03-26,25.7168198
2008-03-27,24.0234623
2008-03-28,27.0963879
2008-03-29,31.1076126
2008-03-30,34.9143181
2008-03-31,29.7369251
2008-04-01,27.3009453
2008-04-02,34.5449829
2008-04-03,-9999
2008-04-04,25.6843128
